nombre_completo,nombre,universo,url,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Tier2,superpoderes,heroe
,Buu (Good),Dragon Ball Verse,https://www.superherodb.com/buu-good/10-10754/,30,100,100,100,75,60,5,,"['Ability Shift', 'Accelerated Healing', 'Agility', 'Aura', 'Bullet Time', 'Chi Manipulation', 'Danmaku', 'Dexterity', 'Durability', 'Elasticity', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Interstellar Travel', 'Invulnerability', 'Levitation', 'Longevity', 'Magic', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Seismic Power', 'Shapeshifting', 'Shockwaves Generation', 'Size Changing', 'Space Survivability', 'Stamina', 'Super Speed', 'Super Strength', 'Vaporising Beams', 'Vitakinesis', 'Acrobatics', 'Adaptation', 'Attack Reflection', 'Berserk Mode', 'Clairvoyance', 'Cold Resistance', 'Cosmic Awareness', 'Divine Powers', 'Electricity Resistance', 'Emotional Power Up', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Extrasensory Perception', 'Latent Abilities', 'Light Control', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Mind Control Resistance', 'Natural Weapons', 'Pain Suppression', 'Possession Resistance', 'Power Absorption Immunity', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Spatial Awareness', 'Super Breath', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Transformation', 'Vision - Night', 'Vision - Telescopic', 'Weather Control', 'Wind Control', 'Attack Negation', 'Life Manipulation', 'Tentacles', 'Shueisha', 'DB - Dragon Ball Verse', 'Z-Fighters', 'Buus', 'Death Battle Combatants', 'Dragon Ball Fighterz', 'Dragon Ball Verse Characters', 'My Favorite Dragon Ball Characters', 'Denisegc091477gmailcom', 'Hesperus', 'Walid27', 'yes', 'MoNsTeR', 'Tigerking2020', 'JaviChat', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Buu (Good)
Majin Buu,Buu (Grand Supreme Kai),Dragon Ball Verse,https://www.superherodb.com/buu-grand-supreme-kai/10-42276/,85,100,100,100,100,100,7,,"['Ability Shift', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Aura', 'Bullet Time', 'Chi Manipulation', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Divine Powers', 'Durability', 'Elasticity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Fusion', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Indestructible Digestion', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Latent Abilities', 'Levitation', 'Light Control', 'Longevity', 'Magic', 'Magic Resistance', 'Master Martial Artist', 'Matter Absorption', 'Pain Suppression', 'Portal Creation', 'Possession', 'Power Absorption', 'Power Mimicry', 'Power Sense', 'Radar Sense', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Resurrection', 'Sealing', 'Self-Sustenance', 'Separation', 'Shapeshifting', 'Shockwaves Generation', 'Space Survivability', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Afterimage Creation', 'Awakened Power', 'Creation', 'Danger Sense', 'Density Control', 'Dimensional Travel', 'Divinity', 'Duplication', 'Electricity Resistance', 'Energy Absorption', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Taste', 'Godly Physiology', 'Illusion Resistance', 'Immortality', 'Indomitable Will', 'Large Size', 'Magic Absorption', 'Marksmanship', 'Master Tactician', 'Mind Control Resistance', 'Natural Armor', 'Natural Weapons', 'Pocket Dimensions', 'Radiation Immunity', 'Size Changing', 'Smoke Manipulation', 'Soul Manipulation', 'Toxin and Disease Resistance', 'Vaporising Beams', 'Vision - Night', 'Vision - Telescopic', 'Weather Control', 'Shueisha', 'DB - Dragon Ball Verse', 'Most Powerful Versions Of Dragon Ball Characters', 'Most Powerful Versions Of My Favorite Dragon Ball Characters', 'Walid27', 'JaviChat', 'Denisegc091477gmailcom', 'Hesperus', 'yes', 'MoNsTeR', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Buu (Grand Supreme Kai)
Majin Buu,Buuhan,Dragon Ball Verse,https://www.superherodb.com/buuhan/10-15356/,80,100,90,95,70,100,6,,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Agility', 'Aura', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Dimensional Travel', 'Durability', 'Elasticity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Indestructible Digestion', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Latent Abilities', 'Light Control', 'Liquid Transmutation', 'Longevity', 'Magic', 'Magic Absorption', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Multiple Personalities', 'Pattern Recognition', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Augmentation', 'Power Mimicry', 'Power Sense', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Regeneration', 'Shapeshifting', 'Shockwaves Generation', 'Space Survivability', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Transformation', 'Underwater breathing', 'Vaporising Beams', 'Afterimage Creation', 'Clairvoyance', 'Cloth Manipulation', 'Danger Sense', 'Dark Magic', 'Duplication', 'Element Control', 'Energy Absorption', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Explosion Manipulation', 'Extrasensory Perception', 'Homing Attack', 'Indomitable Will', 'Information Analysis', 'Jaw Strength', 'Magic Resistance', 'Natural Armor', 'Natural Weapons', 'Pain Suppression', 'Pocket Dimensions', 'Projection', 'Radar Sense', 'Rage Power', 'Reality Warping Resistance', 'Self-Sustenance', 'Separation', 'Smoke Manipulation', 'Stealth', 'Super Breath', 'Teleportation', 'Vision - Night', 'Vision - Telescopic', 'Weapon Creation', 'Weather Control', 'Wind Control', 'Creation', 'Large Size', 'Possession', 'Swimming', 'Tentacles', 'Shueisha', 'DB - Dragon Ball Verse', 'Anime', 'Buu Saga', 'Buus', 'Dragon Ball Verse Characters', 'Most Powerful Versions Of Dragon Ball Characters', 'Walid27', 'JaviChat', 'Denisegc091477gmailcom', 'Hesperus', 'yes', 'MoNsTeR', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Buuhan
Majin Buu,Buutenks,Dragon Ball Verse,https://www.superherodb.com/buutenks/10-15354/,80,100,90,85,65,100,6,,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Agility', 'Aura', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Elasticity', 'Electricity Resistance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Flight', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Latent Abilities', 'Light Control', 'Liquid Transmutation', 'Longevity', 'Magic', 'Magic Absorption', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Multiple Personalities', 'Portal Creation', 'Power Absorption', 'Power Mimicry', 'Power Sense', 'Rage Power', 'Reactive Power Level', 'Reality Warping', 'Regeneration', 'Seismic Power', 'Shapeshifting', 'Shockwaves Generation', 'Size Changing', 'Space Survivability', 'Spaceflight', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Telekinesis', 'Tentacles', 'Transformation', 'Underwater breathing', 'Vaporising Beams', 'Vision - Night', 'Vision - Telescopic', 'Afterimage Creation', 'Bloodlust', 'Clairvoyance', 'Danger Sense', 'Divine Powers', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Jaw Strength', 'Large Size', 'Magic Resistance', 'Pain Suppression', 'Pattern Recognition', 'Power Augmentation', 'Reality Warping Resistance', 'Separation', 'Smoke Manipulation', 'Super Breath', 'Telepathy', 'Teleportation', 'Toxin and Disease Resistance', 'Vision - Heat', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control', 'Creation', 'Multiple Limbs', 'Possession', 'Swimming', 'Shueisha', 'DB - Dragon Ball Verse', 'Anime', 'Buu Saga', 'Buus', 'Dragon Ball Verse Characters', 'JaviChat', 'Walid27', 'Denisegc091477gmailcom', 'Hesperus', 'yes', 'MoNsTeR', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Buutenks
Cabba,Cabba (Super Saiyan),Dragon Ball Verse,https://www.superherodb.com/cabba-super-saiyan/10-26297/,50,75,100,90,100,100,5,,"['Acrobatics', 'Attack Reflection', 'Aura', 'Awakened Power', 'Berserk Mode', 'Damage Boost', 'Durability', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Force Fields', 'Jump', 'Latent Abilities', 'Transformation', 'Accelerated Development', 'Emotional Power Up', 'Flight', 'Invulnerability', 'Master Martial Artist', 'Master Tactician', 'Shueisha', 'DB - Dragon Ball Verse', 'Cabba', 'Participants Of The Tournament Of Power', 'Denisegc091477gmailcom', 'JaviChat', 'Walid27', 'Hesperus', 'yes', 'MoNsTeR', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Cabba (Super Saiyan)
Cabba,Cabba (Super Saiyan 2),Dragon Ball Verse,https://www.superherodb.com/cabba-super-saiyan-2/10-48571/,70,100,100,95,85,100,6,,"['Accelerated Development', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Aura', 'Bullet Time', 'Chi Manipulation', 'Danmaku', 'Dexterity', 'Durability', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Jump', 'Latent Abilities', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Spatial Awareness', 'Super Speed', 'Super Strength', 'Vaporising Beams', 'Weather Control', 'Wind Control', 'Attack Reflection', 'Berserk Mode', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Cosmic Awareness', 'Danger Sense', 'Electricity Resistance', 'Electrokinesis', 'Emotional Power Up', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Extrasensory Perception', 'Grappling/Climbing', 'Information Analysis', 'Instinctive Reaction', 'Light Control', 'Natural Armor', 'Photographic Reflexes', 'Power Augmentation', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Power Level', 'Statistics Amplification', 'Vision - Night', 'Vision - Telescopic', 'Accelerated Healing', 'Longevity', 'Reactive Evolution', 'Shueisha', 'DB - Dragon Ball Verse', 'Cabba', 'Most Powerful Versions Of Dragon Ball Characters', 'Denisegc091477gmailcom', 'JaviChat', 'Walid27', 'Hesperus', 'yes', 'MoNsTeR', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Cabba (Super Saiyan 2)
Cabba,Cabba,Dragon Ball Verse,https://www.superherodb.com/cabba/10-15322/,70,100,75,70,50,100,5,,"['Ability Shift', 'Acrobatics', 'Agility', 'Bullet Time', 'Chi Manipulation', 'Dexterity', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Enhanced Condition', 'Fire Resistance', 'Flight', 'Intelligence', 'Jump', 'Latent Abilities', 'Master Martial Artist', 'Master Tactician', 'Power Sense', 'Rage Power', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Aura', 'Berserk Mode', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Danmaku', 'Element Control', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Information Analysis', 'Invulnerability', 'Light Control', 'Longevity', 'Marksmanship', 'Pressure Points', 'Radar Sense', 'Radiation Immunity', 'Reactive Power Level', 'Regeneration', 'Seismic Power', 'Shockwaves Generation', 'Statistics Amplification', 'Stealth', 'Weapons Master', 'Weather Control', 'Wind Control', 'Afterimage Creation', 'Interstellar Travel', 'Spatial Awareness', 'Shueisha', 'DB - Dragon Ball Verse', 'Cabba', 'Anime', 'Dragon Ball Verse Characters', 'My Marvel Vs Dc Youtube Series', 'Participants Of The Tournament Of Power', 'Saiyans', 'MoNsTeR', 'JaviChat', 'Denisegc091477gmailcom', 'Walid27', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Cabba
Dende,Dende,Dragon Ball Verse,https://www.superherodb.com/dende/10-1222/,85,50,40,35,40,35,2,,"['Chi Manipulation', 'Clairvoyance', 'Cosmic Awareness', 'Durability', 'Enhanced Hearing', 'Enhanced Sight', 'Flight', 'Intelligence', 'Longevity', 'Peak Human Condition', 'Power Sense', 'Regeneration', 'Spatial Awareness', 'Stamina', 'Super Speed', 'Super Strength', 'Vision - Telescopic', 'Vitakinesis', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Aura', 'Creation', 'Dexterity', 'Divinity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Fire Control', 'Heat Generation', 'Illumination', 'Jump', 'Latent Abilities', 'Light Control', 'Magic', 'Reflexes', 'Sealing', 'Telepathy', 'Vision - Night', 'Dimensional Travel', 'Divine Powers', 'Fusion', 'Immortality', 'Portal Creation', 'Resurrection', 'Shueisha', 'DB - Dragon Ball Verse', 'Z-Fighters', 'Anime', 'Dragon Ball Verse Characters', 'My Marvel Vs Dc Youtube Series', 'JaviChat', 'MoNsTeR', 'Denisegc091477gmailcom', 'Walid27', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Dende
,Dercori,Dragon Ball Verse,https://www.superherodb.com/dercori/10-28577/,70,80,60,65,50,95,5,,"['Acrobatics', 'Agility', 'Dark Arts', 'Durability', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Condition', 'Illusions', 'Intelligence', 'Jump', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Tentacles', 'Vision - Night', 'Weapon Creation', 'Weapon-based Powers', 'Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Astral Trap', 'Chi Manipulation', 'Dark Magic', 'Darkforce Manipulation', 'Dexterity', 'Energy Absorption', 'Invulnerability', 'Large Size', 'Light Control', 'Longevity', 'Magic', 'Multiple Limbs', 'Shapeshifting', 'Size Changing', 'Transformation', 'Shueisha', 'DB - Dragon Ball Verse', 'My Marvel Vs Dc Youtube Series', 'Participants Of The Tournament Of Power', 'MoNsTeR', 'JaviChat', 'Denisegc091477gmailcom', 'Walid27', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Dercori
,Dodoria,Dragon Ball Verse,https://www.superherodb.com/dodoria/10-1248/,60,100,50,60,40,75,4,,"['Durability', 'Energy Beams', 'Energy Blasts', 'Stamina', 'Super Speed', 'Super Strength', 'Acrobatics', 'Agility', 'Bloodlust', 'Bullet Time', 'Cold Resistance', 'Dexterity', 'Endurance', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Indomitable Will', 'Information Analysis', 'Invulnerability', 'Natural Armor', 'Natural Weapons', 'Power Suit', 'Scanning', 'Vaporising Beams', 'Aura', 'Shockwaves Generation', 'Shueisha', 'DB - Dragon Ball Verse', 'Frieza Force', 'Dragon Ball Verse Characters', 'My Marvel Vs Dc Youtube Series', 'Namek/frieza Saga', 'MoNsTeR', 'JaviChat', 'Denisegc091477gmailcom', 'Walid27', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Dodoria
,Dore,Dragon Ball Verse,https://www.superherodb.com/dore/10-31197/,40,85,80,50,50,40,4,,"['Cold Resistance', 'Durability', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Jump', 'Levitation', 'Super Speed', 'Super Strength', 'Chi Manipulation', 'Electricity Resistance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Grappling/Climbing', 'Reflexes', 'Master Martial Artist', 'Power Sense', 'Radiation Immunity', 'Spaceflight', 'Shueisha', 'DB - Dragon Ball Verse', 'My Marvel Vs Dc Youtube Series', 'Namek/frieza Saga', 'Denisegc091477gmailcom', 'MoNsTeR', 'JaviChat', 'Walid27', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Dore
Gero,Dr Gero,Dragon Ball Verse,https://www.superherodb.com/dr-gero/10-1250/,90,95,70,70,50,85,4,,"['Acrobatics', 'Agility', 'Bionics', 'Cyborgization', 'Danmaku', 'Dexterity', 'Durability', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Explosion Manipulation', 'Flight', 'Information Analysis', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Power Sense', 'Power Suit', 'Robotic Engineering', 'Stamina', 'Super Speed', 'Super Strength', 'Vaporising Beams', 'Vision - Heat', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Endurance', 'Enhanced Condition', 'Force Fields', 'Heat Resistance', 'Longevity', 'Preparation', 'Radar Sense', 'Radiation Immunity', 'Reflexes', 'Shockwaves Generation', 'Spatial Awareness', 'Self-Sustenance', 'Shueisha', 'DB - Dragon Ball Verse', 'Dragon Ball Verse Characters', 'My Marvel Vs Dc Youtube Series', 'Denisegc091477gmailcom', 'MoNsTeR', 'JaviChat', 'Walid27', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Dr. Gero
Dyspo,Dyspo (Super Maximum Light Speed),Dragon Ball Verse,https://www.superherodb.com/dyspo-super-maximum-light-speed/10-53055/,65,100,100,100,100,100,7,,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acid Resistants', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Bullet Time', 'Cold Resistance', 'Dexterity', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Fire Resistance', 'Flight', 'Heat Generation', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Jump', 'Light Control', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Power Sense', 'Reflexes', 'Seismic Power', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Speed', 'Super Strength', 'Weapon Creation', 'Weapons Master', 'Energy Manipulation', 'Enhanced Smell', 'Heat Resistance', 'Magic Resistance', 'Hope Inducement', 'Shueisha', 'DB - Dragon Ball Verse', 'Most Powerful Versions Of Dragon Ball Characters', 'Most Powerful Versions Of My Favorite Dragon Ball Characters', 'Denisegc091477gmailcom', 'MoNsTeR', 'JaviChat', 'Walid27', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Dyspo (Super Maximum Light Speed)
Dyspo,Dyspo,Dragon Ball Verse,https://www.superherodb.com/dyspo/10-15351/,65,100,100,100,90,100,6,,"['Ability Shift', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Dexterity', 'Durability', 'Endurance', 'Enhanced Condition', 'Enhanced Hearing', 'Flight', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Jump', 'Master Martial Artist', 'Peak Human Condition', 'Power Sense', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Accelerated Development', 'Accelerated Healing', 'Cold Resistance', 'Electricity Resistance', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Enhanced Sight', 'Enhanced Smell', 'Fire Resistance', 'Heat Resistance', 'Light Control', 'Longevity', 'Marksmanship', 'Master Tactician', 'Weapon Creation', 'Shueisha', 'DB - Dragon Ball Verse', 'Pride Troopers', 'Anime', 'Dragon Ball Verse Characters', 'My Favorite Dragon Ball Characters', 'My Favorite Fictional Characters', 'My Marvel Vs Dc Youtube Series', 'Participants Of The Tournament Of Power', 'Walid27', 'Denisegc091477gmailcom', 'MoNsTeR', 'JaviChat', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Dyspo
Frieza,Frieza,Dragon Ball Verse,https://www.superherodb.com/frieza/10-1214/,70,100,100,100,100,100,6,,"['Accelerated Development', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Berserk Mode', 'Bloodlust', 'Chi Manipulation', 'Cold Resistance', 'Damage Boost', 'Danger Sense', 'Danmaku', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Indomitable Will', 'Insanity', 'Intelligence', 'Invulnerability', 'Levitation', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Paralysis', 'Pressure Points', 'Radiation Immunity', 'Reactive Power Level', 'Reflexes', 'Self-Sustenance', 'Shockwaves Generation', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Status Effect Inducement', 'Super Speed', 'Super Strength', 'Telekinesis', 'Toxin and Disease Resistance', 'Transformation', 'Vibration Manipulation', 'Accelerated Healing', 'Adaptation', 'Anti-Gravity', 'Attack Reflection', 'Aura', 'Bullet Time', 'Cosmic Awareness', 'Dexterity', 'Dimensional Awareness', 'Durability Negation', 'Electricity Resistance', 'Energy Armor', 'Energy Constructs', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Touch', 'Force Fields', 'Heat Generation', 'Immortality', 'Interstellar Travel', 'Jump', 'Light Control', 'Natural Armor', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Evolution', 'Seismic Power', 'Spatial Communication', 'Supernatural Condition', 'Vision - Heat', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Wind Control', 'Dimensional Travel', 'Existence Erasure Resistance', 'Portal Creation', 'Power Mimicry', 'Regeneration', 'Shueisha', 'DB - Dragon Ball Verse', 'Frieza Force', 'Anime', 'Death Battle Combatants', 'Dragon Ball', 'Dragon Ball Fighterz', 'Dragon Ball Verse Characters', 'Gold Ranked Warriors', 'Most Powerful Villain Marvel Or Dc Or Dragon Ball Or Transformers', 'My Favorite Aliens', 'My Favorite Dragon Ball Characters', 'My Favorite Fictional Characters', 'My Marvel Vs Dc Youtube Series', 'Participants Of The Tournament Of Power', 'Roleplaying Collection', 'Superman/goku/optimus Prime/captain America The Return Of Ultra Lava', 'Walid27', 'Denisegc091477gmailcom', 'MoNsTeR', 'JaviChat', 'Hesperus', 'yes', 'Tigerking2020', 'Ezio', 'Chronicler', 'RatnikNaSjeveru2005', 'Rotemeg', 'ForJustice1324', 'lucifermorningstar876', 'Delinquent', 'Bananatooshholeyyyyyy', 'Xml', 'All Users']",Frieza
